instrument,sample_id,spectral_energy,mean_power,spectral_entropy,spectral_slope,clay_area,clay_peak,clay_std,organic_area,organic_peak,organic_std
INST2,S6865,1675.0000000000002,0.9994033412887829,6.928524831226067,-0.000538148270062706,11.234344557500467,1.034611287756529,0.5361208924405398,197.32102755309396,2.195907758956954,0.18865376765021116
INST2,S7164,1675.000000000001,0.9994033412887834,6.63837430566228,-0.0005651731378137875,-98.44886116799029,0.2989982889161103,0.4290328990378942,240.29448045601654,2.5165296825952486,0.09594393871866663
INST2,S7591,1675.0000000000005,0.999403341288783,7.053892722917214,-0.0005486253113116936,98.62818302004025,1.0095634613250217,0.2838337645922136,127.72306573186559,1.6993404550436568,0.2654775422910102
INST2,S7750,1674.9999999999968,0.9994033412887809,6.916333267419726,-0.0005793059113843722,125.43787827535057,1.2997118647381014,0.34956820043859893,123.67618439513872,1.5835127141051213,0.20516598697452723
INST2,S7816,1674.9999999999993,0.9994033412887824,6.912668949966753,-0.0006385219644554954,112.93688765965165,1.3470733765161185,0.4133933814142513,195.20237474489215,2.234021289916718,0.20144652287869125
INST2,S7851,1675.000000000001,0.9994033412887834,7.017840911764961,-0.0005504297924439215,137.65466002869218,1.4413150191989126,0.3884336145106013,129.9182022842489,1.6879377360003511,0.24297820497070383
INST2,S7949,1674.999999999999,0.9994033412887823,6.9060536601463856,-0.000572675609443167,38.23776650550556,1.0995968441588937,0.5076471470981616,197.54914626586972,2.2031939610199474,0.1932845259136449
INST2,S7973,1675.000000000004,0.9994033412887853,7.0449149633382,-0.0006059369881117633,141.3771277540404,1.1756751313833016,0.2823853005369779,131.3343930762343,1.7365541321978366,0.2725676735500967
INST2,S8162,1675.0000000000005,0.999403341288783,6.888253788600434,-0.0005399242722810642,195.2022718222385,1.5492428818861326,0.2621413352231511,39.617585868451705,0.47686398949855113,0.0771991463313179
INST2,S8624,1675.0000000000002,0.9994033412887829,7.045415343586842,-0.0005822811167949181,116.33626701593143,1.1417234442554818,0.28834291130982653,159.5520773183366,1.7294955485256063,0.1259429595275197
INST2,S8808,1675.0000000000016,0.9994033412887837,6.914113430701631,-0.0005480748352844971,15.699401661263195,1.0621616555358153,0.5384649322501481,202.45467828075516,2.2707020725935525,0.20883441462325186
INST2,S9010,1675.000000000001,0.9994033412887834,6.913666831709129,-0.0006444521455195711,114.94346752638305,1.374631927630312,0.4169271060934906,192.52898106813774,2.2188887557525794,0.21192645473716692
INST2,S9183,1674.9999999999993,0.9994033412887824,6.924680015543429,-0.0006383627988954973,116.94603045451287,1.3732051628123128,0.41431424373542947,190.38486785804528,2.1745304929405433,0.19876349295404672
INST2,S9231,1675.0000000000011,0.9994033412887835,6.996903716736387,-0.0004159004692267807,58.50785961860922,1.2119411266757123,0.5138108432830931,120.87810163614895,1.425419366769981,0.16893875625806135
INST2,S9830,1674.9999999999986,0.999403341288782,7.003659720855236,-0.0004008639619986093,44.67270349773234,1.144793404656537,0.5117475138056745,121.43522426163197,1.4184271220369593,0.16029545310758553
INST3,S1139,1674.999999999998,0.9994033412887816,7.004586156412206,-0.0005983093140961796,179.2158565503259,1.372227450892533,0.259579748900511,71.97328728149878,1.1715283634994,0.3089640898539555
INST3,S1239,1675.0,0.9994033412887828,7.021896028394547,-0.0005891620356813145,139.54295583587233,1.0981428875367334,0.2000943740640643,95.34471418977915,1.63040902417928,0.45661002163339803
INST3,S1444,1674.9999999999975,0.9994033412887813,6.965566837829522,-0.0006583682731781693,98.93948247806043,0.9536065368081831,0.24119673897691057,174.14973322105695,1.8901557703140621,0.12271395458889958
INST3,S1484,1674.9999999999995,0.9994033412887825,7.069796120250978,-0.0005619651512795375,104.8584778264571,0.9944212309360176,0.2400429954404131,143.4463965507063,1.5369390243822043,0.0978316248020972
